CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKRECLTD28-NOV-2024,525.8500000,525.1000000,535.0000000,524.8000000,528.2500000,528.2500000,0.4500000,2156.0000000,15993000.0000000,15993.0000000,8468560200.0000000
FUTSTKBIOCON30-JAN-2025,362.2500000,363.7500000,371.0000000,363.7500000,368.3500000,368.3500000,1.6800000,302.0000000,357500.0000000,143.0000000,131550375.0000000
FUTSTKGLENMARK30-JAN-2025,1540.7500000,1528.9500000,1536.9000000,1514.8000000,1515.2500000,1515.2500000,-1.6500000,118.0000000,27300.0000000,84.0000000,41431780.0000000
FUTSTKGRANULES26-DEC-2024,586.4000000,580.0500000,591.5500000,576.5000000,587.9500000,587.9500000,0.2600000,17404.0000000,5219000.0000000,5219.0000000,3055579800.0000000
FUTSTKICICIPRULI28-NOV-2024,681.6000000,679.0000000,696.4000000,668.1000000,692.2000000,691.8500000,1.5000000,361.0000000,2259000.0000000,3012.0000000,1540670062.5000000
FUTSTKUBL30-JAN-2025,1925.0000000,1927.9000000,1959.0000000,1917.8500000,1929.9500000,1929.9500000,0.2500000,65.0000000,20800.0000000,52.0000000,40211340.0000000
FUTSTKESCORTS28-NOV-2024,3589.9000000,3613.2000000,3613.2000000,3488.8500000,3506.0500000,3513.4000000,-2.1300000,594.0000000,554400.0000000,2016.0000000,1962729670.0000000
FUTSTKINDIAMART30-JAN-2025,2401.3000000,2403.0000000,2416.7500000,2361.6000000,2368.5000000,2368.5000000,-1.3600000,176.0000000,31800.0000000,106.0000000,75853875.0000000
FUTSTKTATASTEEL26-DEC-2024,145.3900000,145.1600000,146.0500000,144.0200000,144.3100000,144.3100000,-0.7400000,43271.0000000,135558500.0000000,24647.0000000,19657807785.0000000
FUTSTKMETROPOLIS30-JAN-2025,2193.8000000,2180.0000000,2203.0000000,2161.1500000,2161.1500000,2161.1500000,-1.4800000,26.0000000,9200.0000000,23.0000000,20067160.0000000
FUTSTKTORNTPHARM26-DEC-2024,3236.3000000,3210.0000000,3254.5500000,3193.6500000,3216.6000000,3216.6000000,-0.6000000,8561.0000000,714750.0000000,2859.0000000,2302126437.5000000
FUTIDXMIDCPNIFTY24-FEB-2025,12786.4000000,12800.0500000,12800.0500000,12705.6500000,12715.4000000,12715.4000000,-0.5500000,6.0000000,1080.0000000,9.0000000,13745556.0000000
FUTSTKMOTHERSON30-JAN-2025,165.7200000,165.3800000,166.2600000,163.0500000,163.6900000,163.6900000,-1.2200000,719.0000000,1246050.0000000,351.0000000,204810753.5000000
FUTSTKJSWSTEEL30-JAN-2025,982.2000000,980.0000000,983.7500000,962.7000000,965.3500000,965.3500000,-1.7100000,497.0000000,124200.0000000,184.0000000,120822333.7500000
FUTSTKDEEPAKNTR30-JAN-2025,2708.7500000,2707.8000000,2730.0000000,2694.0000000,2724.2500000,2724.2500000,0.5700000,254.0000000,16800.0000000,56.0000000,45625155.0000000
FUTSTKALKEM30-JAN-2025,5515.6000000,5528.9500000,5531.9000000,5475.1000000,5520.0000000,5520.0000000,0.0700000,37.0000000,2000.0000000,20.0000000,11017985.0000000
FUTSTKNAUKRI30-JAN-2025,8445.1500000,8430.0000000,8476.0000000,8276.1000000,8300.9500000,8300.9500000,-1.7000000,155.0000000,6225.0000000,83.0000000,52222338.7500000
FUTSTKMOTHERSON26-DEC-2024,164.5800000,164.3900000,165.2000000,161.9000000,162.4800000,162.4800000,-1.2700000,28591.0000000,61336900.0000000,17278.0000000,9999675713.0000000
FUTIDXBANKNIFTY26-FEB-2025,,53254.1500000,53775.2500000,52859.0500000,52988.3500000,52988.3500000,0.0000000,518.0000000,40620.0000000,1354.0000000,2164238797.5000000
FUTIDXFINNIFTY28-JAN-2025,24459.0500000,24520.0000000,24633.7500000,24199.0000000,24238.9000000,24238.9000000,-0.9000000,102.0000000,3000.0000000,120.0000000,73152837.5000000
FUTSTKTATAPOWER30-JAN-2025,422.5000000,423.0000000,425.6500000,417.5000000,419.9500000,419.9500000,-0.6000000,2404.0000000,1057050.0000000,783.0000000,445505265.0000000
FUTSTKPNB28-NOV-2024,104.5600000,104.8400000,109.0100000,104.3400000,106.6600000,106.2900000,1.6500000,3522.0000000,69816000.0000000,8727.0000000,7379990320.0000000
FUTSTKNMDC26-DEC-2024,229.2500000,229.0100000,231.9500000,228.3300000,229.3000000,229.3000000,0.0200000,15584.0000000,33480000.0000000,7440.0000000,7691996295.0000000
FUTSTKITC26-DEC-2024,479.5000000,479.9500000,486.1500000,473.8000000,478.2000000,478.2000000,-0.2700000,67960.0000000,56374400.0000000,35234.0000000,26985565600.0000000
FUTSTKGODREJCP26-DEC-2024,1266.9000000,1266.0000000,1286.1000000,1252.0000000,1258.1500000,1258.1500000,-0.6900000,20449.0000000,2169500.0000000,4339.0000000,2746042375.0000000
FUTSTKSAIL28-NOV-2024,116.1500000,116.5200000,117.2000000,115.3500000,116.0900000,116.3000000,0.1200000,2723.0000000,43720000.0000000,10930.0000000,5087618720.0000000
FUTSTKCOLPAL28-NOV-2024,3013.9500000,3036.5500000,3110.0000000,2989.5000000,3001.9000000,3001.1500000,-0.4200000,1202.0000000,964950.0000000,5514.0000000,2938477771.2500000
FUTSTKAXISBANK26-DEC-2024,1156.0000000,1156.9000000,1162.2000000,1136.6500000,1140.4500000,1140.4500000,-1.3400000,113771.0000000,24125625.0000000,38601.0000000,27682954156.2500000
FUTSTKMANAPPURAM28-NOV-2024,155.2600000,154.6000000,158.0300000,153.9800000,156.7000000,156.7000000,0.9200000,915.0000000,15138000.0000000,5046.0000000,2362878390.0000000
FUTSTKAUBANK30-JAN-2025,586.4000000,586.9500000,590.3000000,585.6500000,588.8500000,588.8500000,0.4100000,598.0000000,211000.0000000,211.0000000,124125350.0000000
FUTSTKMGL28-NOV-2024,1178.7500000,1177.8500000,1198.0500000,1166.5500000,1178.4000000,1180.0000000,0.1000000,1943.0000000,1599600.0000000,3999.0000000,1886392760.0000000
FUTSTKCOFORGE30-JAN-2025,8728.7000000,8726.3500000,8726.4000000,8650.0000000,8677.9000000,8677.9000000,-0.5800000,341.0000000,16350.0000000,218.0000000,141901012.5000000
FUTSTKAARTIIND26-DEC-2024,455.4000000,453.5000000,463.0000000,448.5000000,450.6000000,450.6000000,-1.0500000,14530.0000000,10674000.0000000,10674.0000000,4856075500.0000000
FUTSTKSUNTV30-JAN-2025,735.5000000,734.6500000,739.0500000,728.0000000,737.5000000,737.5000000,0.2700000,78.0000000,26250.0000000,35.0000000,19255725.0000000
FUTSTKHDFCLIFE30-JAN-2025,690.2500000,693.3000000,696.3500000,648.0000000,664.8000000,664.8000000,-3.6800000,444.0000000,589600.0000000,536.0000000,395112355.0000000
FUTSTKHAL30-JAN-2025,4525.3500000,4539.1500000,4579.8500000,4507.5500000,4520.2500000,4520.2500000,-0.1100000,2080.0000000,169950.0000000,1133.0000000,771377062.5000000
FUTSTKDABUR30-JAN-2025,533.1500000,537.7000000,540.0000000,530.9500000,532.1000000,532.1000000,-0.1900000,602.0000000,232500.0000000,186.0000000,124244062.5000000
FUTSTKTORNTPHARM30-JAN-2025,3249.0000000,3265.0000000,3265.0000000,3265.0000000,3265.0000000,3240.5000000,-0.2600000,4.0000000,250.0000000,1.0000000,816250.0000000
FUTSTKSBICARD26-DEC-2024,696.6500000,696.6500000,704.8000000,694.6500000,701.8500000,701.8500000,0.7400000,23205.0000000,5150400.0000000,6438.0000000,3611919560.0000000
FUTSTKNESTLEIND26-DEC-2024,2281.9000000,2296.4000000,2296.4000000,2242.0500000,2250.3500000,2250.3500000,-1.3800000,39283.0000000,2608200.0000000,13041.0000000,5907928540.0000000
FUTSTKSYNGENE30-JAN-2025,926.0500000,920.5000000,926.3000000,918.0000000,926.0000000,927.6000000,0.1600000,33.0000000,7000.0000000,7.0000000,6461350.0000000
FUTSTKACC30-JAN-2025,2224.4000000,2227.8500000,2243.0500000,2209.0000000,2214.4500000,2214.4500000,-0.4400000,221.0000000,43200.0000000,144.0000000,95854425.0000000
FUTSTKULTRACEMCO30-JAN-2025,11236.4000000,11239.9500000,11260.0000000,11045.2500000,11098.8500000,11098.8500000,-1.2200000,592.0000000,13000.0000000,260.0000000,144708972.5000000
FUTSTKMPHASIS30-JAN-2025,3059.1500000,3035.0000000,3040.7000000,2970.0000000,2987.1500000,2987.1500000,-2.3500000,171.0000000,33825.0000000,123.0000000,101077116.2500000
FUTSTKIDFCFIRSTB28-NOV-2024,64.3300000,64.3000000,64.9500000,64.1400000,64.2300000,64.2600000,-0.1000000,2391.0000000,65070000.0000000,8676.0000000,4195667550.0000000
FUTSTKNESTLEIND30-JAN-2025,2294.8000000,2296.2500000,2306.6500000,2255.5500000,2262.6500000,2262.6500000,-1.4000000,664.0000000,75600.0000000,378.0000000,172105950.0000000
FUTSTKOBEROIRLTY30-JAN-2025,1952.4500000,1969.8000000,1996.8000000,1956.2500000,1969.0000000,1969.0000000,0.8400000,255.0000000,71400.0000000,204.0000000,140750120.0000000
FUTSTKINDUSINDBK28-NOV-2024,1003.2500000,1005.6000000,1014.4500000,992.2000000,995.0500000,993.6000000,-0.9600000,5183.0000000,10263000.0000000,20526.0000000,10265011850.0000000
FUTSTKCONCOR28-NOV-2024,809.6000000,811.9500000,824.3500000,808.5000000,818.8500000,821.2000000,1.4300000,1268.0000000,8991000.0000000,8991.0000000,7348876650.0000000
FUTSTKRAMCOCEM26-DEC-2024,984.6500000,985.8500000,987.6000000,976.7500000,981.7500000,981.7500000,-0.2900000,9562.0000000,3660950.0000000,4307.0000000,3598815042.5000000
FUTSTKNTPC26-DEC-2024,371.6500000,371.6000000,373.8000000,362.1000000,364.4500000,364.4500000,-1.9300000,79546.0000000,48484500.0000000,32323.0000000,17784330375.0000000
FUTIDXMIDCPNIFTY27-JAN-2025,12736.9500000,12786.2000000,12807.3000000,12642.1000000,12673.0000000,12673.0000000,-0.5000000,670.0000000,18600.0000000,372.0000000,236484200.0000000
FUTSTKVEDL30-JAN-2025,451.6500000,454.2500000,462.0500000,454.2500000,457.6500000,457.6500000,1.3200000,1072.0000000,824550.0000000,717.0000000,377551267.5000000
FUTSTKCANBK30-JAN-2025,102.7400000,103.4100000,104.8500000,103.1600000,104.3000000,104.3000000,1.5100000,918.0000000,3489750.0000000,517.0000000,362239830.0000000
FUTSTKSHREECEM28-NOV-2024,25474.9500000,25524.9000000,25733.0500000,25307.8500000,25579.8000000,25545.7000000,0.2700000,672.0000000,84650.0000000,3386.0000000,2158992691.2500000
FUTSTKSBICARD30-JAN-2025,691.7000000,693.2500000,699.8500000,691.0000000,694.9500000,694.9500000,0.4600000,1500.0000000,527200.0000000,659.0000000,366158400.0000000
FUTSTKPIIND30-JAN-2025,4148.5000000,4150.2500000,4178.7500000,4087.3000000,4097.1500000,4097.1500000,-1.2300000,86.0000000,8250.0000000,66.0000000,34145168.7500000
FUTSTKBERGEPAINT26-DEC-2024,493.1500000,491.5000000,495.5000000,486.5000000,489.6500000,489.6500000,-0.7000000,4910.0000000,3513840.0000000,2662.0000000,1721699430.0000000
FUTSTKIDFCFIRSTB26-DEC-2024,64.3900000,64.5000000,65.2300000,64.3300000,64.6500000,64.6500000,0.4000000,53074.0000000,97455000.0000000,12994.0000000,6308170425.0000000
FUTSTKLUPIN26-DEC-2024,2019.9000000,2021.9000000,2033.6000000,1999.7500000,2011.5500000,2011.5500000,-0.4100000,20495.0000000,4235550.0000000,9966.0000000,8534646467.5000000
FUTSTKADANIENT26-DEC-2024,2411.7500000,2455.0000000,2535.6500000,2408.5000000,2452.4000000,2452.4000000,1.6800000,55987.0000000,12692400.0000000,42308.0000000,31424173545.0000000
FUTSTKHINDALCO26-DEC-2024,663.8500000,658.2000000,667.3000000,652.2500000,654.9000000,654.9000000,-1.3400000,32547.0000000,21540400.0000000,15386.0000000,14199321920.0000000
FUTSTKABB30-JAN-2025,7570.1000000,7565.0000000,7581.1000000,7448.0000000,7500.9000000,7500.9000000,-0.9100000,164.0000000,10750.0000000,86.0000000,80674006.2500000
FUTSTKASIANPAINT30-JAN-2025,2511.7500000,2513.2000000,2520.0000000,2480.0000000,2486.1000000,2486.1000000,-1.0200000,2345.0000000,129600.0000000,648.0000000,323691730.0000000
FUTSTKEICHERMOT28-NOV-2024,4919.6000000,4900.0500000,4901.3500000,4799.2000000,4821.8500000,4815.9500000,-2.1000000,1046.0000000,1185100.0000000,6772.0000000,5730929128.7500000
FUTSTKACC26-DEC-2024,2215.9000000,2210.0500000,2234.4500000,2195.7000000,2201.2500000,2201.2500000,-0.6600000,11590.0000000,2445900.0000000,8153.0000000,5407133715.0000000
FUTSTKIRCTC28-NOV-2024,822.3500000,822.0000000,826.0000000,809.7000000,812.4500000,814.3500000,-0.9700000,1627.0000000,7447125.0000000,8511.0000000,6087428287.5000000
FUTSTKZYDUSLIFE26-DEC-2024,954.5500000,954.1500000,960.5500000,948.1500000,954.7000000,954.7000000,0.0100000,12961.0000000,5860800.0000000,6512.0000000,5595063885.0000000
FUTSTKHINDPETRO30-JAN-2025,385.2000000,385.8000000,390.9000000,382.0000000,385.2000000,385.2000000,0.0000000,584.0000000,475875.0000000,235.0000000,183776647.5000000
FUTSTKBHARTIARTL30-JAN-2025,1593.5500000,1596.0000000,1607.0000000,1578.4500000,1582.6000000,1582.6000000,-0.6800000,1300.0000000,315400.0000000,664.0000000,501301913.7500000
FUTSTKLALPATHLAB26-DEC-2024,3049.1500000,3092.0500000,3092.0500000,2990.0500000,2995.7500000,2995.7500000,-1.7500000,3801.0000000,522900.0000000,3486.0000000,1573455975.0000000
FUTSTKDRREDDY26-DEC-2024,1207.0500000,1210.5500000,1213.8500000,1196.7000000,1200.5500000,1200.5500000,-0.5300000,16831.0000000,5081875.0000000,8131.0000000,6109725343.7500000
FUTSTKLICHSGFIN26-DEC-2024,631.2000000,629.7000000,642.9500000,629.7000000,637.3000000,637.3000000,0.9600000,26820.0000000,10046000.0000000,10046.0000000,6401755450.0000000
FUTSTKTATACOMM26-DEC-2024,1774.7500000,1735.0500000,1776.0000000,1735.0500000,1754.6500000,1754.6500000,-1.1300000,22852.0000000,1895750.0000000,7583.0000000,3324810825.0000000
FUTSTKPEL28-NOV-2024,1191.5500000,1189.9000000,1205.8500000,1174.6000000,1181.6000000,1180.0000000,-0.9600000,629.0000000,2136000.0000000,2848.0000000,2539719187.5000000
FUTSTKHDFCLIFE26-DEC-2024,685.2000000,685.9000000,692.7000000,643.0500000,661.1500000,661.1500000,-3.5000000,20243.0000000,32036400.0000000,29124.0000000,21321259905.0000000
FUTSTKMRF26-DEC-2024,125336.9000000,125247.2000000,125499.8500000,124293.5500000,124505.3500000,124505.3500000,-0.6600000,11327.0000000,18840.0000000,3768.0000000,2348724496.7500000
FUTSTKCANBK28-NOV-2024,101.5300000,102.2400000,105.0000000,101.7000000,102.8300000,102.9000000,1.3400000,1856.0000000,107055000.0000000,15860.0000000,10970993565.0000000
FUTSTKOFSS28-NOV-2024,11848.3500000,11790.7500000,11835.8000000,11443.8500000,11646.6000000,11658.0000000,-1.6000000,1263.0000000,145350.0000000,2907.0000000,1685933965.0000000
FUTSTKBAJFINANCE28-NOV-2024,6700.3000000,6710.0000000,6728.0000000,6504.5000000,6518.5000000,6509.5000000,-2.8400000,2802.0000000,2718750.0000000,21750.0000000,17983613875.0000000
FUTSTKPVRINOX28-NOV-2024,1514.1500000,1519.0500000,1542.7500000,1505.2500000,1517.5500000,1519.2000000,0.3300000,606.0000000,1410255.0000000,3465.0000000,2146503225.9000000
FUTSTKBATAINDIA28-NOV-2024,1373.3000000,1369.3500000,1385.0000000,1357.1500000,1362.1000000,1362.2500000,-0.8000000,994.0000000,895875.0000000,2389.0000000,1225511681.2500000
FUTSTKAPOLLOHOSP28-NOV-2024,6987.6000000,6962.8000000,7021.2500000,6814.0500000,6853.1000000,6841.1000000,-2.0900000,1198.0000000,487375.0000000,3899.0000000,3359395962.5000000
FUTSTKNESTLEIND28-NOV-2024,2272.0000000,2275.0000000,2281.4500000,2230.1500000,2236.8500000,2236.3000000,-1.5700000,2640.0000000,1551800.0000000,7759.0000000,3496043210.0000000
FUTSTKHDFCAMC26-DEC-2024,4270.1000000,4288.6500000,4307.1500000,4216.4000000,4235.0500000,4235.0500000,-0.8200000,24020.0000000,969300.0000000,6462.0000000,4128399877.5000000
FUTSTKMRF28-NOV-2024,124671.2500000,124531.4500000,124671.0500000,123530.3000000,123731.2000000,123662.2500000,-0.8000000,560.0000000,14075.0000000,2815.0000000,1744634473.2500000
FUTSTKBERGEPAINT28-NOV-2024,490.7000000,490.8500000,493.5000000,485.0000000,490.3000000,489.4500000,-0.2500000,748.0000000,2798400.0000000,2120.0000000,1368307578.0000000
FUTSTKHCLTECH28-NOV-2024,1891.8500000,1891.5500000,1897.0000000,1836.0500000,1843.1000000,1840.9000000,-2.6900000,7496.0000000,4227650.0000000,12079.0000000,7846616820.0000000
FUTSTKJSWSTEEL26-DEC-2024,975.0000000,990.0000000,990.0000000,955.9000000,960.0000000,960.0000000,-1.5300000,36707.0000000,7455375.0000000,11045.0000000,7206794943.7500000
FUTSTKAXISBANK28-NOV-2024,1149.5500000,1151.5500000,1155.5500000,1130.2000000,1133.8000000,1132.5000000,-1.4800000,2886.0000000,9706250.0000000,15530.0000000,11079232343.7500000
FUTSTKHINDPETRO26-DEC-2024,382.6000000,382.6000000,388.7500000,378.6000000,382.6500000,382.6500000,0.0100000,19107.0000000,26217675.0000000,12947.0000000,10057167866.2500000
FUTSTKOBEROIRLTY28-NOV-2024,1983.2500000,1986.0500000,2030.0000000,1977.3000000,2019.5000000,2019.3000000,1.8100000,1272.0000000,2825200.0000000,8072.0000000,5657269765.0000000
FUTSTKM&M28-NOV-2024,3002.3000000,2996.9000000,2999.7000000,2895.7000000,2902.1500000,2898.7000000,-3.4500000,6614.0000000,4451825.0000000,25439.0000000,13040321953.7500000
FUTSTKAUROPHARMA26-DEC-2024,1231.6500000,1235.5500000,1252.7000000,1229.5500000,1245.9500000,1245.9500000,1.1600000,23926.0000000,3891250.0000000,7075.0000000,4825756842.5000000
FUTSTKBOSCHLTD26-DEC-2024,35113.0500000,35379.6000000,35379.6000000,34800.0000000,34941.0000000,34941.0000000,-0.4800000,11010.0000000,100875.0000000,4035.0000000,3531372635.0000000
FUTSTKBALKRISIND28-NOV-2024,2742.1000000,2730.6500000,2754.8500000,2689.9000000,2720.8500000,2717.9500000,-0.8800000,288.0000000,650400.0000000,2168.0000000,1769333520.0000000
FUTSTKICICIPRULI26-DEC-2024,685.1500000,684.8000000,700.0000000,671.7000000,696.9000000,696.9000000,1.7100000,12862.0000000,8619750.0000000,11493.0000000,5930529787.5000000
FUTSTKCHOLAFIN26-DEC-2024,1285.2500000,1273.3000000,1292.6500000,1267.5500000,1277.7500000,1277.7500000,-0.5800000,18086.0000000,2993125.0000000,4789.0000000,3825242187.5000000
FUTSTKAPOLLOTYRE26-DEC-2024,499.8000000,498.2000000,501.9000000,496.2000000,498.2500000,498.2500000,-0.3100000,7428.0000000,5567500.0000000,3275.0000000,2777326210.0000000
FUTSTKGRANULES28-NOV-2024,582.8500000,581.3500000,587.6500000,573.7000000,583.2500000,583.6500000,0.1300000,451.0000000,2782000.0000000,2782.0000000,1615240150.0000000
FUTSTKSIEMENS26-DEC-2024,7483.0500000,7509.9000000,7630.0000000,7437.2500000,7473.7000000,7473.7000000,-0.1200000,25854.0000000,1109325.0000000,14791.0000000,8363979566.2500000
FUTSTKNAUKRI28-NOV-2024,8353.1500000,8307.7500000,8389.9500000,8185.0000000,8208.5500000,8201.8500000,-1.8100000,1900.0000000,288825.0000000,3851.0000000,2380675391.2500000
FUTSTKIEX26-DEC-2024,172.7800000,170.7500000,177.3200000,170.7500000,176.0100000,176.0100000,1.8600000,10764.0000000,32396250.0000000,8639.0000000,5680120500.0000000
FUTSTKRELIANCE26-DEC-2024,1302.1500000,1299.0000000,1306.5000000,1278.8000000,1280.5000000,1280.5000000,-1.6600000,335065.0000000,64212000.0000000,128424.0000000,82949342025.0000000
FUTSTKPFC26-DEC-2024,494.3500000,494.3500000,504.2000000,493.2500000,497.3000000,497.3000000,0.5900000,43455.0000000,24992500.0000000,19225.0000000,12470756935.0000000
FUTSTKEICHERMOT26-DEC-2024,4947.8500000,4981.6500000,4981.6500000,4827.0000000,4850.4500000,4850.4500000,-1.9600000,19850.0000000,1941625.0000000,11095.0000000,9444246043.7500000
FUTSTKPOWERGRID28-NOV-2024,338.9000000,339.1000000,340.9000000,331.9000000,333.1000000,333.6500000,-1.5400000,6221.0000000,17377200.0000000,9654.0000000,5806461240.0000000
FUTSTKHINDUNILVR28-NOV-2024,2485.7000000,2495.6000000,2534.7500000,2456.5500000,2465.8000000,2462.2000000,-0.9400000,2865.0000000,3031200.0000000,10104.0000000,7545043065.0000000
FUTSTKUBL28-NOV-2024,1927.2500000,1929.3500000,1955.0500000,1920.8500000,1931.4000000,1933.3500000,0.3100000,463.0000000,504000.0000000,1260.0000000,976003220.0000000
FUTSTKINDIAMART26-DEC-2024,2382.6000000,2346.7000000,2410.0000000,2345.2000000,2353.7500000,2353.7500000,-1.2100000,4210.0000000,791400.0000000,2638.0000000,1876679715.0000000
FUTSTKNAVINFLUOR28-NOV-2024,3501.9500000,3538.3000000,3538.5000000,3450.0000000,3462.1000000,3468.9500000,-0.9400000,371.0000000,504875.0000000,2885.0000000,1758007650.0000000
FUTSTKCUMMINSIND28-NOV-2024,3494.2000000,3491.7500000,3513.2000000,3441.1500000,3478.7500000,3481.2500000,-0.3700000,1305.0000000,669300.0000000,4462.0000000,2325932002.5000000
FUTSTKGRASIM26-DEC-2024,2639.6000000,2647.8500000,2653.0000000,2571.0000000,2590.3000000,2590.3000000,-1.8600000,38223.0000000,4114750.0000000,16459.0000000,10697161800.0000000
FUTSTKJKCEMENT28-NOV-2024,4208.5000000,4196.9000000,4208.7500000,4096.0000000,4138.8500000,4144.0000000,-1.5300000,319.0000000,173125.0000000,1385.0000000,716265962.5000000
FUTSTKINDIGO28-NOV-2024,4265.9500000,4279.9500000,4385.2500000,4279.9500000,4355.5500000,4352.6500000,2.0300000,4763.0000000,3258750.0000000,21725.0000000,14123688832.5000000
FUTSTKVOLTAS28-NOV-2024,1662.1000000,1665.9500000,1675.9000000,1636.8000000,1646.6500000,1647.2500000,-0.8900000,4745.0000000,1758900.0000000,5863.0000000,2904860505.0000000
FUTSTKADANIPORTS28-NOV-2024,1202.7000000,1197.7000000,1225.0000000,1164.8500000,1169.0500000,1167.5500000,-2.9200000,3792.0000000,8515600.0000000,21289.0000000,10181388140.0000000
FUTSTKPIIND28-NOV-2024,4111.0000000,4124.8000000,4148.0000000,4037.5500000,4050.1000000,4042.5500000,-1.6600000,1084.0000000,388625.0000000,3109.0000000,1586835687.5000000
FUTSTKBANKBARODA26-DEC-2024,247.9000000,247.9000000,252.3000000,246.9000000,250.4500000,250.4500000,1.0200000,56431.0000000,70837650.0000000,24218.0000000,17686071585.0000000
FUTSTKBHARTIARTL26-DEC-2024,1583.2500000,1582.8000000,1598.3500000,1567.2000000,1572.0500000,1572.0500000,-0.7000000,110170.0000000,15618950.0000000,32882.0000000,24640495491.2500000
FUTSTKBRITANNIA26-DEC-2024,5002.2000000,4987.3000000,5042.9000000,4928.8000000,4954.1000000,4954.1000000,-0.9600000,25567.0000000,1336600.0000000,13366.0000000,6651077775.0000000
FUTSTKCHAMBLFERT28-NOV-2024,489.1500000,494.9500000,505.0000000,492.1500000,498.2000000,498.0000000,1.8000000,387.0000000,4451700.0000000,2343.0000000,2225983000.0000000
FUTSTKAUBANK26-DEC-2024,586.2500000,584.0500000,590.7000000,584.0000000,588.1000000,588.1000000,0.3100000,19462.0000000,6056000.0000000,6056.0000000,3559898700.0000000
FUTSTKIRCTC26-DEC-2024,826.8000000,826.5500000,831.0000000,815.0000000,818.3000000,818.3000000,-1.0200000,17996.0000000,8889125.0000000,10159.0000000,7310402137.5000000
FUTSTKNAVINFLUOR26-DEC-2024,3521.7000000,3475.1500000,3562.2000000,3472.2500000,3486.7500000,3486.7500000,-0.9900000,8634.0000000,663250.0000000,3790.0000000,2324034938.7500000
FUTSTKMCX28-NOV-2024,6115.5500000,6135.8500000,6224.8000000,6048.9500000,6090.5000000,6103.0500000,-0.2000000,3872.0000000,678000.0000000,6780.0000000,4146285190.0000000
FUTSTKEXIDEIND28-NOV-2024,444.9500000,445.0500000,460.4500000,441.9500000,456.5000000,457.0500000,2.7100000,1489.0000000,14405400.0000000,8003.0000000,6553465740.0000000
FUTSTKMANAPPURAM26-DEC-2024,156.1300000,156.9400000,159.0000000,155.0000000,157.9200000,157.9200000,1.1400000,19941.0000000,25662000.0000000,8554.0000000,4033882080.0000000
FUTSTKPIDILITIND26-DEC-2024,3060.2500000,3065.0500000,3075.9000000,3021.1000000,3062.4000000,3062.4000000,0.0700000,8492.0000000,887000.0000000,3548.0000000,2706094987.5000000
FUTSTKBATAINDIA26-DEC-2024,1364.6500000,1355.0000000,1384.0000000,1355.0000000,1369.4000000,1369.4000000,0.3400000,8170.0000000,1171875.0000000,3125.0000000,1606755412.5000000
FUTSTKAMBUJACEM28-NOV-2024,515.2000000,518.8000000,521.5500000,510.3000000,512.6000000,513.0000000,-0.4200000,2495.0000000,11046600.0000000,12274.0000000,5698753200.0000000
FUTSTKHDFCLIFE28-NOV-2024,681.1500000,683.0500000,688.7500000,640.0500000,658.9500000,657.7000000,-3.4400000,960.0000000,12107700.0000000,11007.0000000,8075871540.0000000
FUTSTKMFSL26-DEC-2024,1195.4000000,1183.5000000,1202.1000000,1100.0000000,1145.1500000,1145.1500000,-4.2000000,5141.0000000,8864800.0000000,11081.0000000,10121695040.0000000
FUTSTKBIOCON28-NOV-2024,358.1500000,359.0000000,367.5000000,357.6000000,364.6000000,363.9500000,1.6100000,2825.0000000,11225000.0000000,4490.0000000,4083780875.0000000
FUTSTKBANDHANBNK28-NOV-2024,171.3400000,171.7900000,173.8500000,170.0900000,170.7100000,170.9500000,-0.2200000,2060.0000000,22626800.0000000,8081.0000000,3881383996.0000000
FUTSTKTCS28-NOV-2024,4335.1500000,4319.3000000,4338.2000000,4230.5500000,4247.4000000,4244.9500000,-2.0800000,9015.0000000,3319750.0000000,18970.0000000,14169747051.2500000
FUTSTKINDUSTOWER28-NOV-2024,350.1000000,347.9000000,354.9500000,345.7500000,347.9500000,348.2500000,-0.5200000,5313.0000000,18191700.0000000,10701.0000000,6359448060.0000000
FUTSTKASHOKLEY26-DEC-2024,234.1000000,236.0500000,236.6400000,230.5000000,231.9100000,231.9000000,-0.9300000,24012.0000000,23930000.0000000,9572.0000000,5564635325.0000000
FUTSTKGODREJPROP26-DEC-2024,2847.3000000,2844.1000000,2923.4500000,2798.2500000,2833.8000000,2833.8000000,-0.4700000,18865.0000000,4598100.0000000,20436.0000000,13152260283.7500000
FUTSTKINDUSINDBK26-DEC-2024,1008.8000000,1013.1000000,1020.3000000,997.7000000,1000.7500000,1000.7500000,-0.7900000,96415.0000000,16676500.0000000,33353.0000000,16791918950.0000000
FUTSTKASTRAL26-DEC-2024,1803.1500000,1802.1500000,1863.5500000,1802.1500000,1816.5500000,1816.5500000,0.7400000,12014.0000000,3348875.0000000,9125.0000000,6110442689.2000000
FUTSTKMARUTI26-DEC-2024,11114.1000000,11232.5000000,11232.5000000,10950.0000000,10998.2500000,10998.2500000,-1.0400000,67844.0000000,1162700.0000000,23254.0000000,12834016790.0000000
